row retention time,row identity (main ID),row identity (all IDs),Wein_HA1_060218_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA1_060619_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA1_060717_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA1_082517_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA2_062718_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA2_081319_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA3_082218_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA4_060619_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA4_062718_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA4_081319_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA5_060717_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA5_081319_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA5_082218_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA6_060218_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA6_062718_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA6_082218_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA7_060218_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA7_060717_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA7_082517_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA8_082517_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HS1_060619_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA2_062618_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA3_060318_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA3_081017_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA4_081017_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA4_082018_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA5_062717_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA6_060318_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA6_062717_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA6_081419_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA6_082018_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA7_060318_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA7_062618_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA7_062717_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA7_081419_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA8_062618_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA8_081017_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA8_081419_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA8_082018_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MS4_060819_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MS5_060819_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MS6_060819_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA1_082118_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA2_060117_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA2_060118_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA2_081219_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA2_082417_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA4_081219_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA5_060117_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA5_081219_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA5_082118_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA5_082417_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA6_060117_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA7_060118_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA8_060118_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA8_082118_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA8_082417_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XC1_060719_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XC6_060719_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XS2_060719_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height
18.66767353,DGTSA(16:1/16:1)_C,DGTSA(16:1/16:1)_C,370446.7188,203299.9219,268677.8125,152993.7969,732171.6875,225294.6563,285663.3438,218467.3125,444980.9375,394229.0313,400304.9063,424190.1563,307689,432952.1875,415918.0313,296993.125,381460.375,296028.0313,417936.875,212146.7656,350775.375,450745,165267.9063,236313.5,353311.5938,380746.2188,222117.9375,109328.5391,496128.25,279767.9063,85611.78125,415426.75,312055.2813,291655.1875,126615.8203,222453.2656,217629.6094,175566.4219,250601.0781,676864.375,359342.875,238837.5938,355072.9688,724175.5625,683846.125,417778.7188,310358.9063,487554.8438,460869.5313,290917.5938,141976.0938,414288.5938,144249.9688,386784,208801.2656,656892.5625,326035.8125,410100.0313,670897.0625,451187.9375
19.83111364,DGTSA(16:1/18:1)_A,DGTSA(16:1/18:1)_A;DGTSA(16:1/18:1)_A,5705991,2459700.5,3541222.5,1776133.5,5915140,1382435.75,3632431.75,2815602.5,5036094,6553563,5404255.5,3633969.75,7699038,7327080,6314375.5,4542264.5,6233966,3172399.75,6770967.5,3027441.5,5722912.5,5236916.5,3880623.75,4068361.5,8778018,7618842,6314313,7333236,7597920,8782924,1522465.125,6089594.5,5055573.5,7132677.5,2932952.5,5518977,5906023,1.13E+07,4221907,6362931,3896109,5024315,6963713,1.29E+07,1.49E+07,8602735,7299554,7007645.5,5532634.5,5689980,3024285.5,6512841,4365747.5,6841389.5,5140723,7553649,4507461.5,4536891,8103175,7107110
20.56730864,DGTSA(16:1/18:1)_B;DGTSA(16:0/18:2)_B,DGTSA(16:1/18:1)_B;DGTSA(16:0/18:2)_B,1903533.125,862983.375,905542.6875,509338.9063,2793686.25,592119.3125,1112146.25,1034450.25,1578051.375,1656703.75,1345299.375,1053142.5,1646282.625,1955022.25,2068911.625,1096904.625,2597522,962560.125,1726840.625,1010054.75,1380497.375,801234.9375,638354.1875,644054.4375,1666458.625,1255563.75,2555178.75,1200261.125,1407538.875,1366717.5,257953.5469,1318924.5,760643.5625,1271924.125,476269.4063,890798.125,812631.875,2078984.125,672912,689005.125,459473.7188,598968.875,1217974.125,3825455,2703538.75,2737255.75,1103670.125,1693963.75,1227705,1331324.375,620867.5625,1469140.875,698571.3125,1082041.25,1096947,1947298,783463.375,811559.3125,1984694.875,1248904.5
18.37485692,DGTSA(16:1/18:2),DGTSA(16:1/18:2);DGTSA(16:1/18:2),450632.375,187579.3281,395953.5938,199106.4531,820962.0625,155256.1406,235173.9688,197161.0313,364435.9063,356174.2813,479653.6563,213647.2031,627132.75,957013,362315.4375,525185.9375,293203.875,390620.0625,758808.0625,410784.4063,499802.7813,141246.5938,684091,315068.1563,1176188.375,2262826,403495.9375,1250001.625,921394.8125,6513070,148517.375,1114922.5,986085.5625,1743207.25,510491.1875,1825554.375,1066026.25,6165422,608178.125,198329.4844,421666.4375,628353.6875,2908493,4683755.5,5468182,3596009.75,2109874.75,3029057,1444766.875,2511415.25,566787.3125,1234121.125,688662.125,758195.375,2943100.5,6071845.5,1857287.25,3514676.5,1989314.375,997446.5625
22.07140036,DGTSA(17:0/17:0),DGTSA(17:0/17:0),1125260,581678.9375,1046427.188,453070.1875,1848005.25,206023.9531,562083.5625,776068.0625,856804.5625,1221546.75,1509949.625,579988.3125,880059,1009956.938,1271894.375,1064884,896225.3125,1059508,1544295.625,354353.9375,2123457.25,1394350.375,688786.75,446116.3125,3186424.75,1266526.25,869061.6875,751361.0625,1145337.5,1056857.375,1488718.875,644892.625,1549821.875,1999640.125,2882791.25,791223.875,1215789.25,944637.0625,4912964.5,2627705,2936090,3907984.5,4178207.75,5261204,6158291.5,6272576.5,3398392,2559327,1959631.25,2684894.75,1926997.875,1584915.25,2411897.75,1443056.5,1455836.25,1821968,1013805,1516583.125,2659682.75,868724.5625
23.24302619,DGTSA(17:0/19:0),DGTSA(17:0/19:0);DGTSA(17:0/19:0),144417.2813,86511.76563,218177.4688,73797.82813,231490.2031,23226.45508,85588.71875,173968.9844,185604.3281,232255.4844,370582.9063,122875.5859,154872.8438,217312.7656,196230.2969,188240,154683.7969,209141.2031,277062.125,69383.64063,444832.1563,192632.2031,193183.2813,103472.9063,479952.3125,373158.1563,480175.9375,206762.875,301512.5,244075.5625,141404.0313,164834.375,168217.6563,254357.4063,243378.375,245836.4531,161921.6406,233240.7031,439595,338993.5,248451.3594,567037.8125,582111.625,1047108.875,1650673.25,2326966,741923.625,526954.5,356972.5625,496739.0625,318341.6875,337635.5313,499147.9063,311131.9688,397589.4375,391828.625,191125.6094,354335.2188,343869.4375,177342.8594
22.24225239,DGTSA(17:1/19:1),DGTSA(17:1/19:1),954279.1875,422340.5313,437190.7188,310404.9063,958113.875,149760.4063,261585.3906,519956.3125,369751.1563,414482.9688,731367.8125,319252.6875,656342.3125,1130643.875,616753.8125,600883.6875,1166692.5,484331.5313,760774.75,224357.0781,1171863.625,59245.26172,50424.93359,39793.94922,140902.7344,141276.2813,69845.82031,70378.41406,86974.9375,118460.4922,57345.28906,63049.00391,144909.125,106371.7578,188251.8906,107941.0938,60847.48047,286896.5625,132279.8125,41747.51953,58339.40234,126025.5156,678832.875,1401814.875,2206404.25,974249.6875,755719.875,543427.625,511109.2188,649466.25,345127.1563,476743.125,346158.625,590465.4375,534209.5625,338081.4688,251333.3906,414697.9688,815386.375,337119.75
21.53797183,DGTSA(18:1/18:1)_A,DGTSA(18:1/18:1)_A,1.55E+07,1.03E+07,1.17E+07,7872988,2.23E+07,3634022.75,1.21E+07,8982470,1.46E+07,1.68E+07,2.64E+07,1.24E+07,1.94E+07,2.02E+07,2.08E+07,1.87E+07,1.83E+07,1.23E+07,2.12E+07,6797394.5,2.81E+07,1.01E+07,5926289.5,7452589,1.39E+07,1.49E+07,9899944,6817455.5,1.49E+07,1.37E+07,2499088.75,1.03E+07,8418881,1.08E+07,4656553.5,9573348,9262110,1.98E+07,8943432,9502738,8182048,8756026,1.89E+07,4.32E+07,3.51E+07,3.34E+07,2.07E+07,2.24E+07,2.69E+07,2.35E+07,9481487,4.48E+07,1.36E+07,2.09E+07,1.34E+07,2.39E+07,1.52E+07,1.79E+07,2.49E+07,2.92E+07
21.90600931,DGTSA(18:1/18:1)_B;DGTSA(18:0/18:2),DGTSA(18:1/18:1)_B;DGTSA(18:0/18:2),2798090.5,1338025,1208526.375,835017.5625,2872871,701994.375,1087283.625,1163504,1634786,2022464.375,2084917,1251739.75,2047603.625,3228227.25,2028328.625,1519185.875,1931754.5,1075283.5,1884371.125,919410.1875,1941906.125,904749.625,1811274.125,679199.0625,1953837.875,6549614.5,1258603.625,3526657,1443756.25,1.25E+07,460381.0625,5496825.5,1688579.375,4499633.5,871637.5625,4705419.5,2370993.75,1.40E+07,1298415.375,624828.0625,767977.5,977733.9375,2761789,2849598.75,4322938.5,6568700.5,1755073.75,5209365,1946860.5,2896642.75,813044,1932902,1767528.25,1407103.75,4527347,7273972.5,1971269.625,2976892.25,4284368,2828542.25
20.34751972,DGTSA(18:1/18:2),DGTSA(18:1/18:2),1884441.375,1168841.875,1245927.5,1255338,1602091.625,612864.375,1012702.25,665873.6875,1376793.5,1698593,1769701,1381799.125,3516064.25,9808845,1791182.625,2182059.25,1592602.375,1462598.75,1940429.625,1402095.875,1482720.75,854071.3125,7632128,2343371.5,1.21E+07,2.21E+07,2525926.25,6154546,5104585.5,2.72E+07,1156913.875,6833571.5,6192002,8112181.5,3484837,1.46E+07,6256664.5,2.49E+07,4384090.5,948267.75,2449072,3198198.25,1.23E+07,1.67E+07,1.75E+07,1.90E+07,4983399.5,1.36E+07,3908165.5,7844518,2073475.25,4014084,2871091.25,3469298.75,1.53E+07,3.72E+07,6678631.5,1.33E+07,7375633.5,7401889
24.18914285,DGTSA(19:0/19:0),DGTSA(19:0/19:0),91622.75,55750.58594,121361.3906,37471.05469,93104.17969,0,40125.67578,67929.04688,95586.27344,112108.4844,172079.9688,78009.98438,64853.96094,92240.55469,98505.49219,145744.9688,75138.35938,128579.0313,180163.0156,34054.57813,286004.5625,184220.0156,111375.7031,66093.10156,188309.0156,159427.8906,125085.6953,182889.9375,222964.25,150912.8906,49673.55469,92371.55469,119799.625,192082.6875,128054.8125,103554,88270.75781,95937.88281,139462.0313,144182.1875,145123.4531,137636.3281,387971,487548.125,1208493.875,918274.0625,591192.1875,252096.375,282846.4063,256904.2344,139987.9219,202640.3125,404600.5313,242350.1563,212858.3906,274213.2188,125543.5313,195013.0313,245891.0938,94962.36719
19.54595514,DGTSA(30:0),DGTSA(30:0),621791.875,358173.875,431095.25,238633.2969,958389.0625,222290.1563,345746.2813,374226.75,604082.9375,857866.0625,874347.875,375838.3125,1161654,868533.1875,913256.375,574649.4375,866740.5625,403833.5313,619381.4375,233333.6719,715657.4375,271296.8438,147839.4219,178885.9063,439707.375,423917.4063,279097.6875,178450.0156,338107.375,519710.5625,104807.8516,341712.125,264245.9375,285804.0625,181434.2031,260880.8594,380682.6875,352247,268952.0625,161954.0625,244717.4063,261362.3281,842242.625,613147.0625,748970.0625,1394342.875,602372.9375,804763.625,358523.25,639543.0625,356270.3438,632105.5625,266508.25,509366.9063,395581.625,751806.6875,270541.4375,310205.4688,635457,486181.9375
20.15889808,DGTSA(31:0),DGTSA(31:0),1177018.625,485205.6563,712666.6875,381562.9375,1095688.75,207856.6875,633656.25,679885.8125,772926.6875,875017.75,1373938.5,735314.4375,1324105.5,1081025,999038.125,1382279.875,1063427,807283.875,1746465.75,508660.6563,1551706.375,1235432.875,1247068.75,825345.625,2531929,2111178.25,809185.5625,890530.125,1388940.375,1935083.625,333637.1563,1203461.875,982425,2067194.75,347408.0938,1588869.625,1347442.875,1371248.5,1065153.375,521222.4063,660767.5625,852323.1875,2666698.5,2554512,4485435.5,3164781,2168256,1611409.625,1566756.75,1848963.875,988821.625,1953343.875,1362879.625,863369,769459.8125,1695181.25,587602.0625,1032118.75,1778807.625,1521040
23.02096475,DGTSA(35:0),DGTSA(35:0),278442.6875,167806.0781,339277.3438,125898.5391,280645.5625,70172.58594,130645.5703,210990.0313,269815.7813,426666.125,560951.4375,280525.8125,396957.4688,311323.7813,457248.0938,523643.0313,265658.4375,322265.625,620854.9375,174094.6406,675528.625,475060.2188,458809.0938,406507.75,1267689.375,1163240.125,725495.3125,631937.3125,678615.375,941361.25,301095.125,325659.6563,478136.2188,737558.8125,846835.5,669029.5,675261.375,706379.5,1156193.375,1104342,678736.375,1197668.5,1273286.375,1328485.25,2776779.25,2978623.5,1523908.75,1039655.5,601017.625,773787.1875,560220.875,751327.3125,911486.6875,532483.875,534856.8125,813129.8125,363889,546373.375,1083613.125,401081.4063
22.79546219,DGTSA(36:1),DGTSA(36:1),4460201.5,2108251.25,3207629.5,2017794.125,5905656.5,1351048.25,2425233.5,3238430.75,3311411,5008094.5,5876420,2770854.75,5332154,5174552,5538870,5468104,6268281,3512886.25,6130540,2233071.75,8184519,1608944.5,877635.8125,991263.4375,2265369,3167382,1897993,1268450.5,1990461.875,2219991.5,440779.3125,1347774.75,1297650.875,1382250.25,984975.1875,1960370.375,1441820.25,3277978.75,1632551.375,1279242.875,1432005.25,1936894.25,6425569.5,5984920.5,8382739,7419803.5,5943488.5,6796000.5,4170966,4651614.5,2440595.75,5738555,2899864,4736331.5,3655095.75,5033038.5,3119582.5,4791242.5,5907067.5,3787791.25
17.53877028,GalCer(d18:2/16:1)_A,HexCer(d18:2/16:1)_A,2507816.5,1269302.75,2970212.25,1057834.125,2078652,878364.875,873254.25,3914462.5,3317320.25,2857540.75,4463686,2421277,3327691.75,6374337.5,5329846.5,3442185.5,3501998.75,2900700.5,2673742.25,663821.8125,3987382.5,1990521,1827840.25,1929870,2649497.5,3375455.75,3182835.75,1756779,3425299.75,2361121.5,1026709.438,2825356.25,2136684,2301861.75,1054517.25,2491293.75,1366051.75,1413417.75,1288625.375,931840.375,3685710.75,2104531,2958325.5,2623307.5,3700868,4867239,2274424.5,3006045.25,4040160,2324206.25,2341104.25,5305441,1338211.125,5722475.5,1691591,3848668.25,2938634.5,2566908.25,4577188,2691714.5
17.74073036,GalCer(d18:2/16:1)_B,HexCer(d18:2/16:1)_B;HexCer(d18:2/16:1)_B,3873065,3818096,5568659,1859527.125,2115853.75,2627231.25,1995030.375,4608101.5,6796817,3730632.5,6610900.5,4978103,3459975.75,5204798.5,5915198,4816033.5,3323266.25,5829382,3939658.5,1584539.75,5280639,2105619.5,1213874.5,1531917.875,2366282.75,3767034.5,2687461.25,1479782.125,2843690.25,1997245.5,1281448,2570267.75,2270244.75,2160782,1641258.875,2354110,1298204.75,1124959.375,1708744.625,1183102.875,5010052.5,2270238,3915031.75,2847529.75,4046677.75,5783987.5,2627697.25,4004575,6284966,3428501,4566575,8749880,2470878.25,6081922.5,1858604.875,5711594.5,3520479.5,3227670.25,5898430,3368949.75
21.67806028,GalCer(d18:2/20:1),HexCer(d18:2/20:1),2424219.5,3261591.5,1490493,3119244,93317.875,2649283.5,2483582.5,1784562.125,4149124.5,2529855.25,1515692.125,3506348.75,551967.5625,545760.0625,1797330.125,1557774.75,305343.4375,1493641.25,986487.8125,3174751,970860.4375,410879.4375,106234.0547,150145.4219,407969.125,165480.0625,182443.1719,118382.7344,437520.9688,75107.54688,1362426.5,73972.45313,1625092.375,678671.9375,1113413.75,96425.21094,263586.5313,92838.41406,2068681.875,126085.2969,143807.3906,898367.0625,256250.6406,229921.8281,218553.5469,276444.8438,185920.3906,512785.0313,270191.0625,227341.8438,254610.3125,185804.6875,198287.7188,211330.1875,106358.4141,254328.4219,227048.1875,183279.9688,119961.2656,105120.2813
22.82885411,GalCer(d18:2/22:1),HexCer(d18:2/22:1);HexCer(d18:2/22:1),861283.3125,976320.875,575537.3125,1709178.75,186131.7656,2366753.25,1133281,1734006.5,1207395.5,1569672.625,733992.875,1011777.875,574178.375,754992.875,1478106.75,623203.5,309208.5313,534150.3125,857235.625,1085870,572251.4375,607555.3125,198039.4688,251303.125,466513.3125,298508.0625,299073.5313,251694.6094,402266.125,229957.9688,807168.25,224667.7969,813802.375,413614.1563,540121.6875,256983.4063,296139.2188,209620.2656,598093.0625,192869.8594,509807.625,479920.3438,285482.9688,353658.3438,394064.9688,423291.4063,211821.2813,315422.2813,377877.5,236299.9531,191568.125,412417.5938,208574.1719,279223.0625,287293.7188,369610.75,263235.7188,202217.125,281425.625,217366.9219
7.695095472,PC(0:0/16:0),PC(0:0/16:0);PC(0:0/16:0),322028.75,83539.80469,405134.7188,169370.5313,257069.6719,56718.57422,242051.9531,169461.4375,415950.4688,185930.1875,559827.5625,432239.5313,579965.6875,543510.625,512623.4688,481927.5625,319506.0313,404781,389366.9688,297626.3438,284749.2188,598553.5625,737389.125,359477.4063,593593.375,1131004.625,692184.25,1238394.75,898671.1875,595310.25,131992.8906,483572.6563,655079.375,517308.0625,211436.0469,932588.5,238984.4063,963618.6875,631424.125,270252,300356.7188,386246.2188,330384.5625,960168.9375,549885.25,406815.5938,425304.875,490715.8125,472209.9688,378565.0625,162444.8906,400520.0938,144310.3438,371125.375,214692.9844,591334.3125,155886.5156,162437.2813,585521.9375,518644.8438
9.332280556,PC(0:0/18:0),PC(0:0/18:0);PC(0:0/18:0),133466.0938,33692.93359,168394.3906,63653.17578,111340.5781,17126.04492,77084.32813,86370.3125,155187.1094,54256.76563,269972.7188,148002.5469,352932.375,287459.9688,187922.0938,194994.8438,240722.8281,227065.5313,281767.3438,124721.6953,187415.4688,149480.8594,218459.6875,121027.6719,206487.9688,447981.8125,177397,440142.9688,312554.9375,309235.7813,20803.46484,235544.7031,151778.6406,185030.875,61004.01563,303583,115172.3516,361332.0625,159530.8594,98982.71875,66952.42969,122120.3359,274688.4375,475436.7813,549505.9375,205656.7031,300973.625,329149.1563,358373.4375,242812.9531,76562.24219,249115.8594,68236.96875,193264.3281,129476.3125,336837.0625,94851.90625,117263.2031,347917.4063,339211.375
7.587133833,PC(0:0/18:1)_A,PC(0:0/18:1)_A;PC(0:0/18:1)_A,744893,83943.22656,944834,135865.3438,1058247,15165.18457,261361.3438,269060.75,633645.3125,304375.6875,1222162,692511.375,1418836.25,1230847.125,876568.3125,1016937.063,772555.25,904860.5,794844.4375,210142.0781,1086163.75,714817.1875,949278.1875,653220.6875,817798.1875,908951.0625,400906.0625,920606.5,552286.375,445291,131403.5781,329223.4375,345467.3125,547600.9375,143152.5156,1253315.625,190880.1875,695873.3125,400398.8125,188435.1719,262857.2813,342347.625,1226032.25,1586258.25,1361848.125,1499982.375,700650.9375,2302255,2689654.5,1083531.375,444069.625,2795812,400936.375,1584027.75,503737.875,2152098.5,572613.375,558301.9375,2587311.5,1252964.25
7.888943111,PC(0:0/18:1)_B,PC(0:0/18:1)_B;PC(0:0/18:1)_B,581990,100407,683656.4375,189466.0156,965379.6875,31569.49219,390697.4375,245646.6875,559578.6875,246858.75,1046684.375,663468.75,1345571.125,988980.6875,703273.3125,872059.9375,1093576.25,749704.3125,873202.25,363635.25,560687.3125,1034115.5,1795759.375,940987.3125,1296556.5,1717656,699616.375,1768308.875,892166.0625,1143113,183339.9375,665615.8125,849532.0625,862514.3125,244537.5625,1905973.25,435714.875,1439624.75,753791.1875,336707.9375,510009.2188,604878.125,987161.5625,1885610.25,994398.4375,658411.8125,722401.4375,876184.625,1281862.125,707201.1875,394908.5625,1054767.5,327056.8438,855221.4375,433197.75,1254565.25,373362.0313,382039.875,1287454.125,1181726.5
16.22487367,PC(14:0/16:1)_A,PC(14:0/16:1)_A,405195,129029.7422,457992.3125,175855.5625,336123.0313,37162.72266,277649,140598.875,360383.875,246717.5,590528.875,367787.0938,713751.9375,784194.125,717150.5625,510141.9375,436463.9375,345489.6875,615764.1875,132063.5313,722641.875,268618.875,165049.1875,150516.4688,551310.8125,588070.9375,317788.6875,160520.2031,608764.625,276976.5313,65439.35156,276365.1563,197823.9688,336977.1563,122677.4219,346504.9063,226703.2031,157028.25,242145.7031,188010.6563,294828.375,269538.2813,550513.4375,1010934.875,1111974.75,1234615.5,594315.5625,1203647.25,685078.0625,543346,218651.25,810858.0625,285609.125,478205.0625,400872.1875,730939.875,314833.0938,487239.5,1280463.125,644480.4375
16.62595808,PC(14:0/16:1)_B,PC(14:0/16:1)_B,478959,212278.5781,300867.625,276081.3125,596305.9375,103854.0234,297859.3438,421132.2813,389877.9063,447776.75,575304.625,410161.0938,354424.125,481481.9063,431557.3438,384207.2188,464861.6563,297334.625,563896.8125,229292.5,631477.5625,216274.7656,127749.0625,103713.6172,446066.5,356523.6875,302593.0625,193829.5938,325222.2813,283618.5625,59541.125,243484.75,190748.3125,267750.5938,106906.9453,185254.2188,179101.8438,320368.8438,177218.1094,150030.2656,237544.0156,221696.1563,1056750.875,787607.25,3040574.75,1198004.375,1090668.625,770268.25,573689.625,810516.1875,477403.6563,609071.5,947357.5625,416546.1875,233806.1875,398711.8125,199590.25,365222.9375,641720.25,504000.9063
18.45451431,PC(14:0/18:1),PC(14:0/18:1),1092842.875,484865.9375,1499404.375,625363.3125,680386,147465.3438,472108.9063,664502.75,1154516.25,812795.9375,1761628.875,884273.75,926756.125,1020189.563,1128484.5,1182977.5,733554.25,1417675.125,1816356.375,413162.25,2782969,742392,283547.6563,234442.375,907975.4375,900410.3125,809196.5,231783.8906,827163.5625,354607.6875,176533.3906,427581.375,454960.4688,562372.625,363412.6563,548005.375,438269.5,301291.7813,873317.125,479968.0313,901944.875,758136,4972243.5,5377657,7605395,8038136,5257484,3720856,2827116,6106751.5,1449564.625,4115976.75,2999525,2247301.25,5320919.5,2872789,1581817.5,1597652.375,8283646.5,1732925.125
19.79434256,PC(14:0/19:1),PC(14:0/19:1),1320428.5,673536.9375,2086714,867651.5625,1425995.25,244648.5938,600818.75,1166387.625,1929172.25,1548587.625,2883360,1271394.875,1349983.75,1574996.5,1597079.375,1742915.875,1114313.375,2470390.5,1704383.375,597453,2648852.75,758548.625,456520.5938,378591.1563,920072.5625,1059437.375,780446.8125,726254.9375,940770.75,894563.6875,140612.8281,609902.4375,644271.125,610464.0625,430961.5625,633619.4375,560604.6875,831890.0625,602615.1875,330246.2813,866865.5,513887.5313,8139507,8113824,1.14E+07,7580649.5,7401270.5,5505257.5,3794904.25,6909589.5,2789269,3806754.5,4072839.25,3318433,4459532,2975208.75,1971922.125,2123595.5,4746713,2129058.25
14.6531169,PC(14:1/16:1),PC(14:1/16:1),23594.24609,12789.17969,37226.28516,11826.4209,41207.48828,0,15062.18359,22325.99609,26017.27734,29756.98047,70412.32813,29599.00781,38735.94531,61992.24219,50783.89453,35928.29688,54552.44922,31679.04297,66189.72656,16568.20898,54607.07031,13395.38574,13229.94141,11099.43066,38665.90625,28859.85156,26488.24414,17091.78516,36609.00781,28796.74219,0,24857.60938,13449.82227,26034.59766,0,15985.19922,14199.71875,35859.35156,23541.04297,16164.87109,22625.47461,0,218773.1563,143006.3125,641837.3125,204872.4844,254781.0781,132388.1406,96698.03906,179494.75,65646.05469,117377.2344,171801.3594,58507.50781,33235.07031,48274.04297,20548.90039,65340.11328,72744.61719,66875.89063
17.68870375,PC(15:0/15:0)_A,PC(15:0/15:0);PC(15:0/15:0)_A,1825239.125,1128498.875,2881312.75,1324259.5,1202228.75,303321.1875,1015018.063,1066793,2249033,2159215.75,3346691,2801859.75,2313921.75,2109104.5,3380975.25,2749423,1193144.625,2793453.25,2054320.125,372442.4063,3798277,1876162,700987.625,791942.25,2602086.25,7194015.5,3137980.5,510667.5938,2753677.25,833314.0625,562059.6875,1124773.125,1592305.75,1502204.75,1262422.125,2959198.75,1055890.875,640689.6875,2127549.5,1335130.625,3324703,2474010,3443302.25,5077230,4729906.5,3135095,2710027.5,5175184.5,4716515,3023529,2090977.375,4618608.5,2049866.25,4170633.25,1391691.25,5615219.5,3315144.75,4104735.5,5954379.5,5562927
17.82798458,PC(15:0/15:0)_B,PC(15:0/15:0)_B,1147636.125,593953.4375,1755714.125,640624.625,717813.125,158282.8281,594568.75,749771.9375,1751058.75,1371997.125,2337069.25,1661719.125,1404460.625,1482305.875,1789806.125,1485440,888284.9375,1410932.375,1858253.125,315233.0625,1898071.25,620663.8125,339204.125,374128.4688,1100194.75,2483137.25,1167133.875,213644.2188,1099857.375,591336.9375,246151.2344,558212.4375,596719.9375,568152.75,436290.2813,1267464,442893.4688,370358.5,1017071.375,615383.75,994286.3125,829715.0625,2126062.75,2852969.25,3265027,2507248.25,2023817.25,3084054.25,2717075,2005326.125,1291426.25,3168830.5,1464515.5,2101181,884143.4375,2968723,1685536.25,2060894.125,3474769.75,3418328.75
