"formula","Site","Year","Season","Polar"
"C14H20O6","Mesic",2018,"Spring","nonpolar"
"C14H20O6","Mesic",2018,"Fall","nonpolar"
"C14H20O6","Mesic",2017,"Spring","nonpolar"
"C14H20O6","Mesic",2019,"Fall","nonpolar"
"C14H20O6","Mesic",2019,"Spring","nonpolar"
"C12H24O5","Xeric",2017,"Spring","nonpolar"
"C12H24O5","Xeric",2018,"Spring","nonpolar"
"C12H24O5","Xeric",2017,"Fall","nonpolar"
"C12H24O5","Xeric",2019,"Spring","nonpolar"
"C12H24O5","Hydric",2019,"Spring","nonpolar"
"C12H24O5","Hydric",2017,"Fall","nonpolar"
"C12H24O5","Hydric",2018,"LateSpring","nonpolar"
"C12H24O5","Hydric",2018,"Fall","nonpolar"
"C12H24O5","Hydric",2019,"Fall","nonpolar"
"C12H24O5","Hydric",2017,"Spring","nonpolar"
"C12H24O5","Hydric",2018,"Spring","nonpolar"
"C12H24O5","Mesic",2017,"Fall","nonpolar"
"C12H24O5","Mesic",2018,"Fall","nonpolar"
"C12H24O5","Xeric",2019,"Fall","nonpolar"
"C15H24O5","Xeric",2017,"Spring","nonpolar"
"C15H24O5","Xeric",2017,"Fall","nonpolar"
"C15H24O5","Xeric",2018,"Spring","nonpolar"
"C15H24O5","Xeric",2019,"Spring","nonpolar"
"C15H24O5","Hydric",2019,"Spring","nonpolar"
"C15H24O5","Hydric",2017,"Fall","nonpolar"
"C15H24O5","Hydric",2018,"Spring","nonpolar"
"C15H24O5","Hydric",2019,"Fall","nonpolar"
"C15H24O5","Hydric",2018,"Fall","nonpolar"
"C15H24O5","Hydric",2017,"Spring","nonpolar"
"C15H24O5","Mesic",2018,"LateSpring","nonpolar"
"C15H24O5","Mesic",2017,"Fall","nonpolar"
"C15H24O5","Mesic",2018,"Spring","nonpolar"
"C15H24O5","Mesic",2018,"Fall","nonpolar"
"C15H24O5","Mesic",2017,"Spring","nonpolar"
"C15H24O5","Mesic",2019,"Fall","nonpolar"
"C15H24O5","Mesic",2019,"Spring","nonpolar"
"C15H24O5","Xeric",2019,"Fall","nonpolar"
"C16H28O4","Xeric",2018,"Fall","nonpolar"
"C16H28O4","Xeric",2017,"Spring","nonpolar"
"C16H28O4","Xeric",2018,"Spring","nonpolar"
"C16H28O4","Xeric",2017,"Fall","nonpolar"
"C16H28O4","Xeric",2019,"Spring","nonpolar"
"C16H28O4","Hydric",2019,"Spring","nonpolar"
"C16H28O4","Hydric",2017,"Fall","nonpolar"
"C16H28O4","Hydric",2018,"Spring","nonpolar"
"C16H28O4","Hydric",2018,"LateSpring","nonpolar"
"C16H28O4","Hydric",2018,"Fall","nonpolar"
"C16H28O4","Hydric",2019,"Fall","nonpolar"
"C16H28O4","Hydric",2017,"Spring","nonpolar"
"C16H28O4","Mesic",2018,"LateSpring","nonpolar"
"C16H28O4","Mesic",2017,"Fall","nonpolar"
"C16H28O4","Mesic",2018,"Spring","nonpolar"
"C16H28O4","Mesic",2018,"Fall","nonpolar"
"C16H28O4","Mesic",2017,"Spring","nonpolar"
"C16H28O4","Mesic",2019,"Fall","nonpolar"
"C16H28O4","Mesic",2019,"Spring","nonpolar"
"C16H28O4","Xeric",2019,"Fall","nonpolar"
"C17H32O3","Xeric",2018,"Fall","nonpolar"
"C17H32O3","Xeric",2017,"Spring","nonpolar"
"C17H32O3","Xeric",2018,"Spring","nonpolar"
"C17H32O3","Xeric",2019,"Spring","nonpolar"
"C17H32O3","Hydric",2019,"Spring","nonpolar"
"C17H32O3","Hydric",2017,"Spring","nonpolar"
"C17H32O3","Hydric",2017,"Fall","nonpolar"
"C17H32O3","Hydric",2018,"Spring","nonpolar"
"C17H32O3","Hydric",2018,"LateSpring","nonpolar"
"C17H32O3","Hydric",2018,"Fall","nonpolar"
"C17H32O3","Hydric",2019,"Fall","nonpolar"
"C17H32O3","Mesic",2018,"LateSpring","nonpolar"
"C17H32O3","Mesic",2017,"Fall","nonpolar"
"C17H32O3","Mesic",2018,"Spring","nonpolar"
"C17H32O3","Mesic",2018,"Fall","nonpolar"
"C17H32O3","Mesic",2017,"Spring","nonpolar"
"C17H32O3","Mesic",2019,"Fall","nonpolar"
"C17H32O3","Mesic",2019,"Spring","nonpolar"
"C17H32O3","Xeric",2019,"Fall","nonpolar"
"C18H36O2","Xeric",2017,"Spring","nonpolar"
"C18H36O2","Xeric",2017,"Fall","nonpolar"
"C18H36O2","Xeric",2018,"Fall","nonpolar"
"C18H36O2","Xeric",2018,"Spring","nonpolar"
"C18H36O2","Xeric",2019,"Spring","nonpolar"
"C18H36O2","Hydric",2019,"Spring","nonpolar"
"C18H36O2","Hydric",2017,"Spring","nonpolar"
"C18H36O2","Hydric",2017,"Fall","nonpolar"
"C18H36O2","Hydric",2018,"Spring","nonpolar"
"C18H36O2","Hydric",2018,"LateSpring","nonpolar"
"C18H36O2","Hydric",2019,"Fall","nonpolar"
"C18H36O2","Hydric",2018,"Fall","nonpolar"
"C18H36O2","Mesic",2018,"Spring","nonpolar"
"C18H36O2","Mesic",2017,"Fall","nonpolar"
"C18H36O2","Mesic",2018,"Fall","nonpolar"
"C18H36O2","Mesic",2017,"Spring","nonpolar"
"C18H36O2","Mesic",2019,"Fall","nonpolar"
"C18H36O2","Mesic",2019,"Spring","nonpolar"
"C18H36O2","Xeric",2019,"Fall","nonpolar"
"C15H10O6","Xeric",2019,"Spring","nonpolar"
"C15H10O6","Hydric",2018,"LateSpring","nonpolar"
"C15H10O6","Mesic",2018,"LateSpring","nonpolar"
"C15H10O6","Mesic",2017,"Fall","nonpolar"
"C15H10O6","Mesic",2018,"Fall","nonpolar"
"C15H10O6","Mesic",2017,"Spring","nonpolar"
"C16H14O5","Xeric",2017,"Spring","nonpolar"
"C16H14O5","Mesic",2018,"LateSpring","nonpolar"
"C13H18O7","Mesic",2018,"LateSpring","nonpolar"
"C13H18O7","Mesic",2017,"Fall","nonpolar"
"C13H18O7","Mesic",2017,"Spring","nonpolar"
"C13H18O7","Mesic",2018,"Fall","nonpolar"
"C11H22O6","Hydric",2018,"LateSpring","nonpolar"
"C11H22O6","Mesic",2018,"Spring","nonpolar"
"C17H18O4","Xeric",2019,"Spring","nonpolar"
"C17H18O4","Mesic",2018,"LateSpring","nonpolar"
"C14H22O6","Xeric",2017,"Spring","nonpolar"
"C14H22O6","Xeric",2018,"Spring","nonpolar"
"C14H22O6","Xeric",2017,"Fall","nonpolar"
"C14H22O6","Xeric",2019,"Spring","nonpolar"
"C14H22O6","Hydric",2018,"LateSpring","nonpolar"
"C14H22O6","Hydric",2019,"Fall","nonpolar"
"C14H22O6","Hydric",2017,"Spring","nonpolar"
"C14H22O6","Hydric",2018,"Spring","nonpolar"
"C14H22O6","Hydric",2017,"Fall","nonpolar"
"C14H22O6","Mesic",2018,"LateSpring","nonpolar"
"C14H22O6","Mesic",2017,"Fall","nonpolar"
"C14H22O6","Mesic",2018,"Spring","nonpolar"
"C14H22O6","Mesic",2018,"Fall","nonpolar"
"C14H22O6","Mesic",2017,"Spring","nonpolar"
"C14H22O6","Mesic",2019,"Fall","nonpolar"
"C14H22O6","Mesic",2019,"Spring","nonpolar"
"C14H22O6","Xeric",2019,"Fall","nonpolar"
"C15H26O5","Xeric",2017,"Spring","nonpolar"
"C15H26O5","Xeric",2017,"Fall","nonpolar"
"C15H26O5","Xeric",2018,"Spring","nonpolar"
"C15H26O5","Xeric",2019,"Spring","nonpolar"
"C15H26O5","Hydric",2019,"Spring","nonpolar"
"C15H26O5","Hydric",2017,"Fall","nonpolar"
"C15H26O5","Hydric",2018,"LateSpring","nonpolar"
"C15H26O5","Hydric",2019,"Fall","nonpolar"
"C15H26O5","Hydric",2017,"Spring","nonpolar"
"C15H26O5","Hydric",2018,"Spring","nonpolar"
"C15H26O5","Mesic",2018,"LateSpring","nonpolar"
"C15H26O5","Mesic",2017,"Fall","nonpolar"
"C15H26O5","Mesic",2018,"Spring","nonpolar"
"C15H26O5","Mesic",2018,"Fall","nonpolar"
"C15H26O5","Mesic",2017,"Spring","nonpolar"
"C15H26O5","Mesic",2019,"Fall","nonpolar"
"C15H26O5","Mesic",2019,"Spring","nonpolar"
"C16H30O4","Xeric",2017,"Spring","nonpolar"
"C16H30O4","Xeric",2017,"Fall","nonpolar"
"C16H30O4","Xeric",2018,"Fall","nonpolar"
"C16H30O4","Xeric",2018,"Spring","nonpolar"
"C16H30O4","Xeric",2019,"Spring","nonpolar"
"C16H30O4","Hydric",2019,"Spring","nonpolar"
"C16H30O4","Hydric",2017,"Spring","nonpolar"
"C16H30O4","Hydric",2017,"Fall","nonpolar"
"C16H30O4","Hydric",2018,"Spring","nonpolar"
"C16H30O4","Hydric",2018,"LateSpring","nonpolar"
"C16H30O4","Hydric",2019,"Fall","nonpolar"
"C16H30O4","Hydric",2018,"Fall","nonpolar"
"C16H30O4","Mesic",2018,"LateSpring","nonpolar"
"C16H30O4","Mesic",2017,"Fall","nonpolar"
"C16H30O4","Mesic",2018,"Spring","nonpolar"
"C16H30O4","Mesic",2018,"Fall","nonpolar"
"C16H30O4","Mesic",2017,"Spring","nonpolar"
"C16H30O4","Mesic",2019,"Fall","nonpolar"
"C16H30O4","Mesic",2019,"Spring","nonpolar"
"C16H30O4","Xeric",2019,"Fall","nonpolar"
"C17H34O3","Xeric",2017,"Spring","nonpolar"
"C17H34O3","Xeric",2017,"Fall","nonpolar"
"C17H34O3","Xeric",2018,"Fall","nonpolar"
"C17H34O3","Xeric",2018,"Spring","nonpolar"
"C17H34O3","Xeric",2019,"Spring","nonpolar"
"C17H34O3","Hydric",2019,"Spring","nonpolar"
"C17H34O3","Hydric",2017,"Spring","nonpolar"
"C17H34O3","Hydric",2017,"Fall","nonpolar"
"C17H34O3","Hydric",2018,"Spring","nonpolar"
"C17H34O3","Hydric",2018,"LateSpring","nonpolar"
"C17H34O3","Hydric",2019,"Fall","nonpolar"
"C17H34O3","Hydric",2018,"Fall","nonpolar"
"C17H34O3","Mesic",2018,"LateSpring","nonpolar"
"C17H34O3","Mesic",2017,"Fall","nonpolar"
"C17H34O3","Mesic",2018,"Spring","nonpolar"
"C17H34O3","Mesic",2018,"Fall","nonpolar"
"C17H34O3","Mesic",2017,"Spring","nonpolar"
"C17H34O3","Mesic",2019,"Fall","nonpolar"
"C17H34O3","Mesic",2019,"Spring","nonpolar"
"C17H34O3","Xeric",2019,"Fall","nonpolar"
"C15H12O6","Mesic",2017,"Spring","nonpolar"
"C15H12O6","Mesic",2018,"Fall","nonpolar"
"C16H16O5","Mesic",2018,"LateSpring","nonpolar"
"C16H16O5","Mesic",2017,"Fall","nonpolar"
"C16H16O5","Mesic",2018,"Fall","nonpolar"
"C16H16O5","Mesic",2017,"Spring","nonpolar"
"C16H16O5","Xeric",2017,"Spring","nonpolar"
"C14H20O4","Hydric",2018,"LateSpring","nonpolar"
"C14H20O4","Hydric",2018,"Spring","nonpolar"
"C13H20O7","Mesic",2018,"LateSpring","nonpolar"
"C13H20O7","Mesic",2017,"Spring","nonpolar"
"C13H20O7","Mesic",2019,"Fall","nonpolar"
"C13H20O7","Mesic",2018,"Spring","nonpolar"
"C13H20O7","Mesic",2017,"Fall","nonpolar"
"C13H20O7","Mesic",2018,"Fall","nonpolar"
"C13H20O7","Mesic",2019,"Spring","nonpolar"
"C15H24O3","Xeric",2018,"Fall","nonpolar"
"C15H24O3","Hydric",2019,"Spring","nonpolar"
"C15H24O3","Hydric",2017,"Spring","nonpolar"
"C15H24O3","Hydric",2018,"Spring","nonpolar"
"C15H24O3","Hydric",2018,"LateSpring","nonpolar"
"C15H24O3","Hydric",2018,"Fall","nonpolar"
"C15H24O3","Mesic",2018,"LateSpring","nonpolar"
"C15H24O3","Mesic",2017,"Fall","nonpolar"
"C15H24O3","Mesic",2017,"Spring","nonpolar"
"C15H24O3","Mesic",2019,"Spring","nonpolar"
"C15H24O3","Xeric",2019,"Fall","nonpolar"
"C14H24O6","Hydric",2018,"LateSpring","nonpolar"
"C14H24O6","Hydric",2017,"Spring","nonpolar"
"C14H24O6","Mesic",2018,"LateSpring","nonpolar"
"C14H24O6","Mesic",2017,"Fall","nonpolar"
"C14H24O6","Mesic",2018,"Spring","nonpolar"
"C14H24O6","Mesic",2018,"Fall","nonpolar"
"C14H24O6","Mesic",2017,"Spring","nonpolar"
"C14H24O6","Mesic",2019,"Fall","nonpolar"
"C14H24O6","Mesic",2019,"Spring","nonpolar"
"C16H28O2","Xeric",2017,"Spring","nonpolar"
"C16H28O2","Xeric",2018,"Spring","nonpolar"
"C16H28O2","Xeric",2017,"Fall","nonpolar"
"C16H28O2","Xeric",2019,"Spring","nonpolar"
"C16H28O2","Hydric",2019,"Spring","nonpolar"
"C16H28O2","Hydric",2018,"LateSpring","nonpolar"
"C16H28O2","Hydric",2018,"Fall","nonpolar"
"C16H28O2","Hydric",2019,"Fall","nonpolar"
"C16H28O2","Hydric",2017,"Spring","nonpolar"
"C16H28O2","Hydric",2018,"Spring","nonpolar"
"C16H28O2","Mesic",2018,"LateSpring","nonpolar"
"C16H28O2","Mesic",2017,"Fall","nonpolar"
"C16H28O2","Mesic",2018,"Spring","nonpolar"
"C16H28O2","Mesic",2018,"Fall","nonpolar"
"C16H28O2","Xeric",2019,"Fall","nonpolar"
"C15H28O5","Hydric",2019,"Spring","nonpolar"
"C15H28O5","Mesic",2018,"LateSpring","nonpolar"
"C15H28O5","Mesic",2017,"Fall","nonpolar"
"C15H28O5","Mesic",2018,"Spring","nonpolar"
"C15H28O5","Mesic",2018,"Fall","nonpolar"
"C15H28O5","Mesic",2017,"Spring","nonpolar"
"C15H28O5","Mesic",2019,"Fall","nonpolar"
"C15H28O5","Mesic",2019,"Spring","nonpolar"
"C16H32O4","Xeric",2017,"Spring","nonpolar"
"C16H32O4","Xeric",2017,"Fall","nonpolar"
"C16H32O4","Xeric",2018,"Fall","nonpolar"
"C16H32O4","Xeric",2018,"Spring","nonpolar"
"C16H32O4","Xeric",2019,"Spring","nonpolar"
"C16H32O4","Hydric",2019,"Spring","nonpolar"
"C16H32O4","Hydric",2017,"Fall","nonpolar"
"C16H32O4","Hydric",2018,"Spring","nonpolar"
"C16H32O4","Hydric",2018,"LateSpring","nonpolar"
"C16H32O4","Hydric",2018,"Fall","nonpolar"
"C16H32O4","Hydric",2017,"Spring","nonpolar"
"C16H32O4","Hydric",2019,"Fall","nonpolar"
"C16H32O4","Mesic",2018,"LateSpring","nonpolar"
"C16H32O4","Mesic",2017,"Fall","nonpolar"
"C16H32O4","Mesic",2018,"Spring","nonpolar"
"C16H32O4","Mesic",2018,"Fall","nonpolar"
"C16H32O4","Mesic",2017,"Spring","nonpolar"
"C16H32O4","Mesic",2019,"Fall","nonpolar"
"C16H32O4","Mesic",2019,"Spring","nonpolar"
"C16H32O4","Xeric",2019,"Fall","nonpolar"
"C18H11O3N1","Xeric",2017,"Spring","nonpolar"
"C18H11O3N1","Xeric",2018,"Fall","nonpolar"
"C18H11O3N1","Xeric",2019,"Spring","nonpolar"
"C18H11O3N1","Hydric",2019,"Spring","nonpolar"
"C18H11O3N1","Hydric",2018,"LateSpring","nonpolar"
"C18H11O3N1","Hydric",2017,"Spring","nonpolar"
"C18H11O3N1","Xeric",2018,"Spring","nonpolar"
"C18H11O3N1","Xeric",2019,"Fall","nonpolar"
"C13H18O5","Xeric",2017,"Spring","nonpolar"
"C13H18O5","Hydric",2018,"LateSpring","nonpolar"
"C13H18O5","Hydric",2018,"Fall","nonpolar"
"C13H18O5","Xeric",2019,"Fall","nonpolar"
"C14H22O4","Xeric",2018,"Fall","nonpolar"
"C17H22O4","Xeric",2017,"Fall","nonpolar"
"C14H26O4S1","Xeric",2017,"Spring","nonpolar"
"C14H26O4S1","Xeric",2018,"Fall","nonpolar"
"C14H26O4S1","Xeric",2018,"Spring","nonpolar"
"C14H26O4S1","Xeric",2017,"Fall","nonpolar"
"C14H26O4S1","Xeric",2019,"Spring","nonpolar"
"C14H26O4S1","Hydric",2017,"Spring","nonpolar"
"C14H26O4S1","Hydric",2017,"Fall","nonpolar"
"C14H26O4S1","Hydric",2018,"Fall","nonpolar"
"C14H26O4S1","Xeric",2019,"Fall","nonpolar"
"C15H26O3","Xeric",2017,"Spring","nonpolar"
"C15H26O3","Xeric",2018,"Fall","nonpolar"
"C15H26O3","Xeric",2018,"Spring","nonpolar"
"C15H26O3","Xeric",2019,"Spring","nonpolar"
"C15H26O3","Hydric",2018,"LateSpring","nonpolar"
"C15H26O3","Mesic",2017,"Fall","nonpolar"
"C15H26O3","Xeric",2019,"Fall","nonpolar"
"C14H26O6","Hydric",2018,"LateSpring","nonpolar"
"C18H26O3","Xeric",2019,"Spring","nonpolar"
"C16H30O2","Xeric",2018,"Spring","nonpolar"
"C16H30O2","Mesic",2017,"Fall","nonpolar"
"C16H30O2","Mesic",2018,"Spring","nonpolar"
"C16H30O2","Mesic",2018,"Fall","nonpolar"
"C16H30O2","Mesic",2017,"Spring","nonpolar"
"C16H30O2","Mesic",2019,"Fall","nonpolar"
"C16H30O2","Mesic",2018,"LateSpring","nonpolar"
"C16H30O2","Mesic",2019,"Spring","nonpolar"
"C16H33O1N1","Xeric",2017,"Fall","nonpolar"
"C16H33O1N1","Xeric",2019,"Spring","nonpolar"
"C16H33O1N1","Hydric",2019,"Spring","nonpolar"
"C16H33O1N1","Hydric",2017,"Fall","nonpolar"
"C16H33O1N1","Hydric",2018,"Spring","nonpolar"
"C16H33O1N1","Hydric",2018,"LateSpring","nonpolar"
"C16H33O1N1","Hydric",2019,"Fall","nonpolar"
"C16H33O1N1","Hydric",2017,"Spring","nonpolar"
"C16H33O1N1","Xeric",2019,"Fall","nonpolar"
"C14H12O7","Hydric",2018,"Spring","nonpolar"
"C15H16O6","Mesic",2017,"Spring","nonpolar"
"C15H16O6","Mesic",2018,"Fall","nonpolar"
"C16H20O5","Hydric",2019,"Fall","nonpolar"
"C16H20O5","Mesic",2018,"LateSpring","nonpolar"
"C16H20O5","Mesic",2017,"Fall","nonpolar"
"C16H20O5","Mesic",2018,"Fall","nonpolar"
"C16H20O5","Mesic",2017,"Spring","nonpolar"
"C16H20O5","Xeric",2017,"Spring","nonpolar"
"C14H24O4","Xeric",2018,"Fall","nonpolar"
"C14H24O4","Hydric",2018,"Fall","nonpolar"
"C17H24O4","Xeric",2017,"Spring","nonpolar"
"C14H28O4S1","Xeric",2017,"Fall","nonpolar"
"C15H28O3","Xeric",2017,"Spring","nonpolar"
"C15H28O3","Xeric",2018,"Fall","nonpolar"
"C15H28O3","Xeric",2018,"Spring","nonpolar"
"C15H28O3","Hydric",2018,"Spring","nonpolar"
"C15H28O3","Hydric",2019,"Fall","nonpolar"
"C15H28O3","Hydric",2018,"Fall","nonpolar"
"C15H28O3","Mesic",2019,"Fall","nonpolar"
"C18H28O3","Xeric",2017,"Fall","nonpolar"
"C18H28O3","Xeric",2018,"Spring","nonpolar"
"C18H28O3","Xeric",2018,"Fall","nonpolar"
"C18H28O3","Xeric",2019,"Spring","nonpolar"
"C18H28O3","Hydric",2017,"Spring","nonpolar"
"C18H28O3","Hydric",2019,"Fall","nonpolar"
"C18H28O3","Hydric",2018,"Fall","nonpolar"
"C18H28O3","Hydric",2018,"Spring","nonpolar"
"C18H28O3","Mesic",2017,"Fall","nonpolar"
"C18H28O3","Mesic",2018,"Spring","nonpolar"
"C18H28O3","Mesic",2018,"Fall","nonpolar"
"C18H28O3","Mesic",2017,"Spring","nonpolar"
"C18H28O3","Xeric",2019,"Fall","nonpolar"
"C16H32O2","Mesic",2018,"LateSpring","nonpolar"
"C12H18O6","Xeric",2017,"Spring","nonpolar"
"C12H18O6","Xeric",2017,"Fall","nonpolar"
"C12H18O6","Xeric",2018,"Fall","nonpolar"
"C12H18O6","Xeric",2018,"Spring","nonpolar"
"C12H18O6","Xeric",2019,"Spring","nonpolar"
"C12H18O6","Hydric",2018,"Spring","nonpolar"
"C12H18O6","Hydric",2019,"Fall","nonpolar"
"C12H18O6","Hydric",2018,"Fall","nonpolar"
"C12H18O6","Xeric",2019,"Fall","nonpolar"
"C15H18O6","Xeric",2018,"Fall","nonpolar"
"C15H18O6","Xeric",2019,"Spring","nonpolar"
"C15H18O6","Mesic",2018,"LateSpring","nonpolar"
"C15H18O6","Mesic",2017,"Fall","nonpolar"
"C15H18O6","Mesic",2018,"Spring","nonpolar"
"C15H18O6","Mesic",2018,"Fall","nonpolar"
"C15H18O6","Mesic",2017,"Spring","nonpolar"
"C15H18O6","Mesic",2019,"Fall","nonpolar"
"C15H18O6","Mesic",2019,"Spring","nonpolar"
"C15H18O6","Xeric",2017,"Spring","nonpolar"
"C15H18O6","Xeric",2018,"Spring","nonpolar"
"C13H22O5","Xeric",2018,"Fall","nonpolar"
"C13H22O5","Hydric",2019,"Fall","nonpolar"
"C13H22O5","Hydric",2018,"Fall","nonpolar"
"C19H18O3","Mesic",2018,"LateSpring","nonpolar"
"C19H18O3","Mesic",2018,"Spring","nonpolar"
"C16H22O5","Xeric",2018,"Fall","nonpolar"
"C16H22O5","Xeric",2017,"Fall","nonpolar"
"C16H22O5","Xeric",2019,"Spring","nonpolar"
"C16H22O5","Mesic",2018,"LateSpring","nonpolar"
"C16H22O5","Mesic",2018,"Spring","nonpolar"
"C16H22O5","Mesic",2017,"Fall","nonpolar"
"C16H22O5","Mesic",2018,"Fall","nonpolar"
"C16H22O5","Mesic",2017,"Spring","nonpolar"
"C16H22O5","Mesic",2019,"Spring","nonpolar"
"C16H22O5","Xeric",2017,"Spring","nonpolar"
"C16H22O5","Xeric",2018,"Spring","nonpolar"
"C16H22O5","Xeric",2019,"Fall","nonpolar"
"C14H26O4","Xeric",2018,"Fall","nonpolar"
"C14H26O4","Xeric",2019,"Fall","nonpolar"
"C17H26O4","Xeric",2017,"Spring","nonpolar"
"C17H26O4","Xeric",2017,"Fall","nonpolar"
"C17H26O4","Xeric",2018,"Fall","nonpolar"
"C17H26O4","Xeric",2018,"Spring","nonpolar"
"C17H26O4","Xeric",2019,"Spring","nonpolar"
"C17H26O4","Hydric",2017,"Fall","nonpolar"
"C17H26O4","Hydric",2018,"Spring","nonpolar"
"C17H26O4","Mesic",2017,"Fall","nonpolar"
"C17H26O4","Mesic",2018,"Fall","nonpolar"
"C17H26O4","Mesic",2017,"Spring","nonpolar"
"C17H26O4","Mesic",2019,"Fall","nonpolar"
"C17H26O4","Mesic",2018,"Spring","nonpolar"
"C17H26O4","Mesic",2018,"LateSpring","nonpolar"
"C17H26O4","Mesic",2019,"Spring","nonpolar"
"C17H26O4","Xeric",2019,"Fall","nonpolar"
"C17H26O4","Hydric",2019,"Spring","nonpolar"
"C17H26O4","Hydric",2017,"Spring","nonpolar"
"C17H26O4","Hydric",2018,"LateSpring","nonpolar"
"C17H26O4","Hydric",2019,"Fall","nonpolar"
"C17H26O4","Hydric",2018,"Fall","nonpolar"
"C14H30O4S1","Xeric",2017,"Spring","nonpolar"
"C14H30O4S1","Xeric",2017,"Fall","nonpolar"
"C14H30O4S1","Xeric",2018,"Fall","nonpolar"
"C14H30O4S1","Xeric",2018,"Spring","nonpolar"
"C14H30O4S1","Xeric",2019,"Spring","nonpolar"
"C14H30O4S1","Hydric",2019,"Spring","nonpolar"
"C14H30O4S1","Hydric",2017,"Spring","nonpolar"
"C14H30O4S1","Hydric",2017,"Fall","nonpolar"
"C14H30O4S1","Hydric",2018,"LateSpring","nonpolar"
"C14H30O4S1","Hydric",2019,"Fall","nonpolar"
"C14H30O4S1","Hydric",2018,"Fall","nonpolar"
"C14H30O4S1","Hydric",2018,"Spring","nonpolar"
"C14H30O4S1","Mesic",2018,"LateSpring","nonpolar"
"C14H30O4S1","Mesic",2017,"Fall","nonpolar"
"C14H30O4S1","Mesic",2018,"Spring","nonpolar"
"C14H30O4S1","Mesic",2018,"Fall","nonpolar"
"C14H30O4S1","Mesic",2017,"Spring","nonpolar"
"C14H30O4S1","Mesic",2019,"Fall","nonpolar"
"C14H30O4S1","Mesic",2019,"Spring","nonpolar"
"C14H30O4S1","Xeric",2019,"Fall","nonpolar"
"C18H30O3","Xeric",2017,"Spring","nonpolar"
"C18H30O3","Xeric",2017,"Fall","nonpolar"
"C18H30O3","Xeric",2018,"Fall","nonpolar"
"C18H30O3","Xeric",2018,"Spring","nonpolar"
"C18H30O3","Xeric",2019,"Spring","nonpolar"
"C18H30O3","Hydric",2019,"Spring","nonpolar"
"C18H30O3","Hydric",2017,"Spring","nonpolar"
"C18H30O3","Hydric",2017,"Fall","nonpolar"
"C18H30O3","Hydric",2018,"LateSpring","nonpolar"
"C18H30O3","Hydric",2019,"Fall","nonpolar"
"C18H30O3","Hydric",2018,"Spring","nonpolar"
"C18H30O3","Hydric",2018,"Fall","nonpolar"
"C18H30O3","Mesic",2017,"Fall","nonpolar"
"C18H30O3","Mesic",2018,"Spring","nonpolar"
"C18H30O3","Mesic",2018,"Fall","nonpolar"
"C18H30O3","Mesic",2017,"Spring","nonpolar"
"C18H30O3","Mesic",2018,"LateSpring","nonpolar"
"C18H30O3","Mesic",2019,"Fall","nonpolar"
"C18H30O3","Xeric",2019,"Fall","nonpolar"
"C15H21O5N1","Mesic",2019,"Fall","nonpolar"
"C14H29O3N1","Xeric",2017,"Spring","nonpolar"
"C14H29O3N1","Xeric",2017,"Fall","nonpolar"
"C14H29O3N1","Xeric",2018,"Fall","nonpolar"
"C14H29O3N1","Xeric",2018,"Spring","nonpolar"
"C14H29O3N1","Xeric",2019,"Spring","nonpolar"
"C14H29O3N1","Hydric",2017,"Fall","nonpolar"
"C14H29O3N1","Hydric",2019,"Fall","nonpolar"
"C14H29O3N1","Hydric",2017,"Spring","nonpolar"
"C14H29O3N1","Hydric",2018,"Fall","nonpolar"
"C14H29O3N1","Hydric",2018,"Spring","nonpolar"
"C14H29O3N1","Hydric",2019,"Spring","nonpolar"
"C14H29O3N1","Mesic",2018,"LateSpring","nonpolar"
"C14H29O3N1","Xeric",2019,"Fall","nonpolar"
"C14H29O3N1","Hydric",2018,"LateSpring","nonpolar"
"C14H29O3N1","Mesic",2018,"Spring","nonpolar"
"C14H16O7","Mesic",2018,"LateSpring","nonpolar"
"C14H16O7","Mesic",2018,"Fall","nonpolar"
"C14H16O7","Mesic",2019,"Spring","nonpolar"
"C12H20O6","Xeric",2017,"Spring","nonpolar"
"C12H20O6","Xeric",2017,"Fall","nonpolar"
"C12H20O6","Xeric",2018,"Fall","nonpolar"
"C12H20O6","Xeric",2018,"Spring","nonpolar"
"C12H20O6","Xeric",2019,"Spring","nonpolar"
"C12H20O6","Hydric",2019,"Spring","nonpolar"
"C12H20O6","Hydric",2017,"Fall","nonpolar"
"C12H20O6","Hydric",2019,"Fall","nonpolar"
"C12H20O6","Hydric",2018,"Fall","nonpolar"
"C12H20O6","Xeric",2019,"Fall","nonpolar"
"C15H20O6","Xeric",2017,"Spring","nonpolar"
"C15H20O6","Xeric",2018,"Fall","nonpolar"
"C15H20O6","Xeric",2017,"Fall","nonpolar"
"C15H20O6","Xeric",2019,"Spring","nonpolar"
"C15H20O6","Mesic",2018,"LateSpring","nonpolar"
"C15H20O6","Mesic",2017,"Fall","nonpolar"
"C15H20O6","Mesic",2018,"Fall","nonpolar"
"C15H20O6","Mesic",2017,"Spring","nonpolar"
"C15H20O6","Mesic",2018,"Spring","nonpolar"
"C15H20O6","Mesic",2019,"Fall","nonpolar"
"C15H20O6","Mesic",2019,"Spring","nonpolar"
"C15H20O6","Xeric",2018,"Spring","nonpolar"
"C15H20O6","Xeric",2019,"Fall","nonpolar"
"C13H24O5","Xeric",2017,"Spring","nonpolar"
"C13H24O5","Xeric",2017,"Fall","nonpolar"
"C13H24O5","Xeric",2018,"Fall","nonpolar"
"C13H24O5","Xeric",2018,"Spring","nonpolar"
