"formula","EMSL_class","Class","Class_detailed","AImod","NOSC","HC","OC","DBE_AI","DBE","DBE_C"
"C12H24O5S1","protein","aliphatic","lipid",-0.2941,-1,2,0.42,-5,1,-0.4167
"C16H24O4","lipid","aliphatic","aliphatic",0.2143,-1,1.5,0.25,1,5,0.0625
"C13H28O4S1","protein","aliphatic","lipid",-0.3,-1.3846,2.15,0.31,-5,0,-0.3846
"C17H28O3","lipid","aliphatic","aliphatic",0.1613,-1.2941,1.65,0.18,1,4,0.0588
"C18H32O2","lipid","aliphatic","aliphatic",0.1176,-1.5556,1.78,0.11,1,3,0.0556
"C11H19O5N1","protein","aliphatic","aliphatic+N",-0.0667,-0.5455,1.73,0.45,-3,3,-0.2727
"C13H27O3N1","lipid","aliphatic","lipid",-0.1429,-1.3846,2.08,0.23,-3,1,-0.2308
"C18H35O1N1","lipid","aliphatic","aliphatic+N",0.0303,-1.6667,1.94,0.06,0,2,0
"C16H10O5","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7037,0,0.62,0.31,7,12,0.4375
"C10H18O7S1","carbohydrate","aliphatic","aliphatic",-0.4545,-0.2,1.8,0.7,-6,2,-0.6
"C14H18O6","lignin","unsaturated/lignin","unsaturated/lignin",0.2727,-0.4286,1.29,0.43,0,6,0
"C15H22O5","lignin","unsaturated/lignin","unsaturated/lignin",0.2,-0.8,1.47,0.33,0,5,0
"C16H26O4","lipid","aliphatic","aliphatic",0.1429,-1.125,1.62,0.25,0,4,0
"C14H30O3","lipid","aliphatic","lipid",-0.12,-1.7143,2.14,0.21,-3,0,-0.2143
"C17H30O3","lipid","aliphatic","aliphatic",0.0968,-1.4118,1.76,0.18,0,3,0
"C18H34O2","lipid","aliphatic","aliphatic",0.0588,-1.6667,1.89,0.11,0,2,0
"C19H38O1","lipid","aliphatic","lipid",0.027,-1.8947,2,0.05,0,1,0
"C15H8O6","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.75,0.2667,0.53,0.4,6,12,0.4
"C16H12O5","condensed_hydrocarbon","aromatic","aromatic",0.6296,-0.125,0.75,0.31,6,11,0.375
"C13H16O7","lignin","unsaturated/lignin","unsaturated/lignin",0.2632,-0.1538,1.23,0.54,-1,6,-0.0769
"C17H16O4","lignin","aromatic","aromatic",0.5333,-0.4706,0.94,0.24,6,10,0.3529
"C14H20O6","lignin","unsaturated/lignin","unsaturated/lignin",0.1818,-0.5714,1.43,0.43,-1,5,-0.0714
"C12H24O5","protein","aliphatic","lipid",-0.1579,-1.1667,2,0.42,-4,1,-0.3333
"C15H24O3S1","lipid","aliphatic","aliphatic",0.12,-1.0667,1.6,0.2,0,4,0
"C15H24O5","protein","aliphatic","aliphatic",0.12,-0.9333,1.6,0.33,-1,4,-0.0667
"C16H28O4","lipid","aliphatic","aliphatic",0.0714,-1.25,1.75,0.25,-1,3,-0.0625
"C17H32O3","lipid","aliphatic","aliphatic",0.0323,-1.5294,1.88,0.18,-1,2,-0.0588
"C18H36O2","lipid","aliphatic","lipid",0,-1.7778,2,0.11,-1,1,-0.0556
"C10H19O6N1","amino_sugar","aliphatic","aliphatic+N",-0.3333,-0.4,1.9,0.6,-5,2,-0.5
"C15H23O2N1","lipid","aliphatic","aliphatic+N",0.2308,-1.0667,1.53,0.13,2,5,0.1333
"C15H10O6","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.6667,0.1333,0.67,0.4,5,11,0.3333
"C10H18O7","carbohydrate","aliphatic","aliphatic",-0.2308,-0.4,1.8,0.7,-5,2,-0.5
"C16H14O5","lignin","aromatic","aromatic",0.5556,-0.25,0.88,0.31,5,10,0.3125
"C13H18O7","lignin","unsaturated/lignin","unsaturated/lignin",0.1579,-0.3077,1.38,0.54,-2,5,-0.1538
"C11H22O6","protein","aliphatic","lipid",-0.25,-0.9091,2,0.55,-5,1,-0.4545
"C17H18O4","lignin","unsaturated/lignin","unsaturated/lignin",0.4667,-0.5882,1.06,0.24,5,9,0.2941
"C14H22O6","protein","aliphatic","aliphatic",0.0909,-0.7143,1.57,0.43,-2,4,-0.1429
"C12H26O5","protein","aliphatic","lipid",-0.2632,-1.3333,2.17,0.42,-5,0,-0.4167
"C16H26O2","lipid","aliphatic","aliphatic",0.2,-1.375,1.62,0.12,2,4,0.125
"C15H26O5","protein","aliphatic","aliphatic",0.04,-1.0667,1.73,0.33,-2,3,-0.1333
"C16H30O4","lipid","aliphatic","aliphatic",0,-1.375,1.88,0.25,-2,2,-0.125
"C17H34O3","lipid","aliphatic","lipid",-0.0323,-1.6471,2,0.18,-2,1,-0.1176
"C15H12O6","lignin","aromatic","aromatic",0.5833,0,0.8,0.4,4,10,0.2667
"C16H16O5","lignin","unsaturated/lignin","unsaturated/lignin",0.4815,-0.375,1,0.31,4,9,0.25
"C13H20O7","protein","aliphatic","aliphatic",0.0526,-0.4615,1.54,0.54,-3,4,-0.2308
"C14H24O4S1","lipid","aliphatic","aliphatic",0,-1,1.71,0.29,-2,3,-0.1429
"C14H24O6","protein","aliphatic","aliphatic",0,-0.8571,1.71,0.43,-3,3,-0.2143
"C15H28O5","protein","aliphatic","aliphatic",-0.04,-1.2,1.87,0.33,-3,2,-0.2
"C16H32O4","lipid","aliphatic","lipid",-0.0714,-1.5,2,0.25,-3,1,-0.1875
"C18H11O3N1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7419,-0.1111,0.61,0.17,10,14,0.5556
"C17H22O4","lignin","unsaturated/lignin","unsaturated/lignin",0.3333,-0.8235,1.29,0.24,3,7,0.1765
"C14H26O4S1","lipid","aliphatic","aliphatic",-0.0909,-1.1429,1.86,0.29,-3,2,-0.2143
"C15H26O3","lipid","aliphatic","aliphatic",0.1111,-1.3333,1.73,0.2,0,3,0
"C14H26O6","protein","aliphatic","aliphatic",-0.0909,-1,1.86,0.43,-4,2,-0.2857
"C18H26O3","lignin","unsaturated/lignin","unsaturated/lignin",0.2727,-1.1111,1.44,0.17,3,6,0.1667
"C13H21O4N1","protein","aliphatic","aliphatic+N",0.1,-0.7692,1.62,0.31,-1,4,-0.0769
"C16H33O1N1","lipid","aliphatic","lipid",-0.0345,-1.75,2.06,0.06,-1,1,-0.0625
"C14H12O7","lignin","aromatic","aromatic",0.5238,0.1429,0.86,0.5,2,9,0.1429
"C15H16O6","lignin","unsaturated/lignin","unsaturated/lignin",0.4167,-0.2667,1.07,0.4,2,8,0.1333
"C16H20O5","lignin","unsaturated/lignin","unsaturated/lignin",0.3333,-0.625,1.25,0.31,2,7,0.125
"C17H24O4","lignin","unsaturated/lignin","unsaturated/lignin",0.2667,-0.9412,1.41,0.24,2,6,0.1176
"C14H28O4S1","lipid","aliphatic","lipid",-0.1818,-1.2857,2,0.29,-4,1,-0.2857
"C18H28O3","lipid","aliphatic","aliphatic",0.2121,-1.2222,1.56,0.17,2,5,0.1111
"C8H18O7S1","other","aliphatic","lipid",-1.2857,-0.25,2.25,0.88,-8,0,-1
"C14H14O7","lignin","unsaturated/lignin","unsaturated/lignin",0.4286,0,1,0.5,1,8,0.0714
"C16H18O3","lignin","unsaturated/lignin","unsaturated/lignin",0.4483,-0.75,1.12,0.19,5,8,0.3125
"C15H18O6","lignin","unsaturated/lignin","unsaturated/lignin",0.3333,-0.4,1.2,0.4,1,7,0.0667
"C19H18O3","lignin","aromatic","aromatic",0.5429,-0.6316,0.95,0.16,8,11,0.4211
"C16H22O5","lignin","unsaturated/lignin","unsaturated/lignin",0.2593,-0.75,1.38,0.31,1,6,0.0625
"C13H26O5S1","protein","aliphatic","lipid",-0.2632,-1.0769,2,0.38,-5,1,-0.3846
"C17H26O4","lipid","aliphatic","aliphatic",0.2,-1.0588,1.53,0.24,1,5,0.0588
"C14H30O4S1","lipid","aliphatic","lipid",-0.2727,-1.4286,2.14,0.29,-5,0,-0.3571
"C18H30O3","lipid","aliphatic","aliphatic",0.1515,-1.3333,1.67,0.17,1,4,0.0556
"C15H21O5N1","lignin","unsaturated/lignin","unsaturated/lignin",0.2174,-0.5333,1.4,0.33,0,6,0
"C19H21O2N1","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.4706,-0.7368,1.11,0.11,7,10,0.3684
"C14H29O3N1","lipid","aliphatic","lipid",-0.1304,-1.4286,2.07,0.21,-3,1,-0.2143
"C17H12O5","condensed_hydrocarbon","aromatic","aromatic",0.6552,-0.1176,0.71,0.29,7,12,0.4118
"C14H16O7","lignin","unsaturated/lignin","unsaturated/lignin",0.3333,-0.1429,1.14,0.5,0,7,0
"C16H20O3","lignin","unsaturated/lignin","unsaturated/lignin",0.3793,-0.875,1.25,0.19,4,7,0.25
"C15H20O6","lignin","unsaturated/lignin","unsaturated/lignin",0.25,-0.5333,1.33,0.4,0,6,0
"C19H20O3","lignin","unsaturated/lignin","unsaturated/lignin",0.4857,-0.7368,1.05,0.16,7,10,0.3684
"C16H24O3S1","lipid","aliphatic","aliphatic",0.1852,-1,1.5,0.19,1,5,0.0625
"C17H24O2","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.3125,-1.1765,1.41,0.12,4,6,0.2353
"C16H24O5","protein","aliphatic","aliphatic",0.1852,-0.875,1.5,0.31,0,5,0
"C20H24O2","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.4211,-1,1.2,0.1,7,9,0.35
"C17H28O4","lipid","aliphatic","aliphatic",0.1333,-1.1765,1.65,0.24,0,4,0
"C15H32O3","lipid","aliphatic","lipid",-0.1111,-1.7333,2.13,0.2,-3,0,-0.2
"C18H32O3","lipid","aliphatic","aliphatic",0.0909,-1.4444,1.78,0.17,0,3,0
"C19H36O2","lipid","aliphatic","aliphatic",0.0556,-1.6842,1.89,0.11,0,2,0
"C11H19O6N1","protein","aliphatic","aliphatic+N",-0.1429,-0.3636,1.73,0.55,-4,3,-0.3636
"C16H10O6","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.6923,0.125,0.62,0.38,6,12,0.375
"C11H18O7","amino_sugar","aliphatic","aliphatic",-0.0667,-0.3636,1.64,0.64,-4,3,-0.3636
"C17H14O5","lignin","aromatic","aromatic",0.5862,-0.2353,0.82,0.29,6,11,0.3529
"C14H18O7","lignin","unsaturated/lignin","unsaturated/lignin",0.2381,-0.2857,1.29,0.5,-1,6,-0.0714
"C18H18O4","lignin","unsaturated/lignin","unsaturated/lignin",0.5,-0.5556,1,0.22,6,10,0.3333
"C16H22O3","lignin","unsaturated/lignin","unsaturated/lignin",0.3103,-1,1.38,0.19,3,6,0.1875
"C15H22O6","lignin","unsaturated/lignin","unsaturated/lignin",0.1667,-0.6667,1.47,0.4,-1,5,-0.0667
"C13H26O5","protein","aliphatic","lipid",-0.1429,-1.2308,2,0.38,-4,1,-0.3077
"C19H22O3","lignin","unsaturated/lignin","unsaturated/lignin",0.4286,-0.8421,1.16,0.16,6,9,0.3158
"C16H26O3S1","lipid","aliphatic","aliphatic",0.1111,-1.125,1.62,0.19,0,4,0
"C17H26O2","lipid","aliphatic","aliphatic",0.25,-1.2941,1.53,0.12,3,5,0.1765
"C16H26O5","protein","aliphatic","aliphatic",0.1111,-1,1.62,0.31,-1,4,-0.0625
"C17H30O4","lipid","aliphatic","aliphatic",0.0667,-1.2941,1.76,0.24,-1,3,-0.0588
"C18H34O3","lipid","aliphatic","aliphatic",0.0303,-1.5556,1.89,0.17,-1,2,-0.0556
"C19H38O2","lipid","aliphatic","lipid",0,-1.7895,2,0.11,-1,1,-0.0526
"C11H21O6N1","protein","aliphatic","aliphatic+N",-0.2857,-0.5455,1.91,0.55,-5,2,-0.4545
"C12H25O5N1","protein","aliphatic","lipid",-0.2941,-1,2.08,0.42,-5,1,-0.4167
"C16H12O6","condensed_hydrocarbon","aromatic","aromatic",0.6154,0,0.75,0.38,5,11,0.3125
"C11H20O7","amino_sugar","aliphatic","aliphatic",-0.2,-0.5455,1.82,0.64,-5,2,-0.4545
"C17H16O5","lignin","aromatic","aromatic",0.5172,-0.3529,0.94,0.29,5,10,0.2941
"C14H20O7","lignin","unsaturated/lignin","unsaturated/lignin",0.1429,-0.4286,1.43,0.5,-2,5,-0.1429
"C12H24O6","protein","aliphatic","lipid",-0.2222,-1,2,0.5,-5,1,-0.4167
"C18H20O4","lignin","unsaturated/lignin","unsaturated/lignin",0.4375,-0.6667,1.11,0.22,5,9,0.2778
"C15H24O6","protein","aliphatic","aliphatic",0.0833,-0.8,1.6,0.4,-2,4,-0.1333
"C19H24O3","lignin","unsaturated/lignin","unsaturated/lignin",0.3714,-0.9474,1.26,0.16,5,8,0.2632
"C17H28O2","lipid","aliphatic","aliphatic",0.1875,-1.4118,1.65,0.12,2,4,0.1176
"C16H28O5","protein","aliphatic","aliphatic",0.037,-1.125,1.75,0.31,-2,3,-0.125
"C20H28O2","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.3158,-1.2,1.4,0.1,5,7,0.25
"C17H32O4","lipid","aliphatic","aliphatic",0,-1.4118,1.88,0.24,-2,2,-0.1176
"C18H36O3","lipid","aliphatic","lipid",-0.0303,-1.6667,2,0.17,-2,1,-0.1111
"C15H10O7","condensed_hydrocarbon","aromatic","aromatic",0.6522,0.2667,0.67,0.47,4,11,0.2667
"C16H14O6","lignin","aromatic","aromatic",0.5385,-0.125,0.88,0.38,4,10,0.25
"C17H18O5","lignin","unsaturated/lignin","unsaturated/lignin",0.4483,-0.4706,1.06,0.29,4,9,0.2353
"C14H22O7","protein","aliphatic","aliphatic",0.0476,-0.5714,1.57,0.5,-3,4,-0.2143
"C18H22O4","lignin","unsaturated/lignin","unsaturated/lignin",0.375,-0.7778,1.22,0.22,4,8,0.2222
"C15H26O6","protein","aliphatic","aliphatic",0,-0.9333,1.73,0.4,-3,3,-0.2
"C17H30O2","lipid","aliphatic","aliphatic",0.125,-1.5294,1.76,0.12,1,3,0.0588
"C16H30O5","protein","aliphatic","aliphatic",-0.037,-1.25,1.88,0.31,-3,2,-0.1875
"C20H30O2","lipid","aliphatic","aliphatic",0.2632,-1.3,1.5,0.1,4,6,0.2
"C17H34O4","lipid","aliphatic","lipid",-0.0667,-1.5294,2,0.24,-3,1,-0.1765
"C15H12O7","lignin","aromatic","aromatic",0.5652,0.1333,0.8,0.47,3,10,0.2
"C10H20O8","carbohydrate","aliphatic","lipid",-0.5,-0.4,2,0.8,-7,1,-0.7
"C16H16O6","lignin","unsaturated/lignin","unsaturated/lignin",0.4615,-0.25,1,0.38,3,9,0.1875
"C13H20O8","amino_sugar","aliphatic","aliphatic",0,-0.3077,1.54,0.62,-4,4,-0.3077
"C17H20O5","lignin","unsaturated/lignin","unsaturated/lignin",0.3793,-0.5882,1.18,0.29,3,8,0.1765
"C14H24O7","protein","aliphatic","aliphatic",-0.0476,-0.7143,1.71,0.5,-4,3,-0.2857
"C15H28O6","protein","aliphatic","aliphatic",-0.0833,-1.0667,1.87,0.4,-4,2,-0.2667
"C16H32O5","protein","aliphatic","lipid",-0.1111,-1.375,2,0.31,-4,1,-0.25
"C20H32O2","lipid","aliphatic","aliphatic",0.2105,-1.4,1.6,0.1,3,5,0.15
"C17H35O1N1","lipid","aliphatic","lipid",-0.0323,-1.7647,2.06,0.06,-1,1,-0.0588
"C15H14O7","lignin","unsaturated/lignin","unsaturated/lignin",0.4783,0,0.93,0.47,2,9,0.1333
"C16H18O6","lignin","unsaturated/lignin","unsaturated/lignin",0.3846,-0.375,1.12,0.38,2,8,0.125
"C17H22O5","lignin","unsaturated/lignin","unsaturated/lignin",0.3103,-0.7059,1.29,0.29,2,7,0.1176
"C14H26O5S1","protein","aliphatic","aliphatic",-0.1429,-1,1.86,0.36,-4,2,-0.2857
"C18H26O4","lignin","unsaturated/lignin","unsaturated/lignin",0.25,-1,1.44,0.22,2,6,0.1111
"C16H35O1S1P1","lipid","aliphatic","lipid",-0.1852,-1.9375,2.19,0.06,-3,0,-0.1875
"C16H33O2N1","lipid","aliphatic","lipid",-0.0714,-1.625,2.06,0.12,-2,1,-0.125
"C18H12O5","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.6774,-0.1111,0.67,0.28,8,13,0.4444
"C15H16O7","lignin","unsaturated/lignin","unsaturated/lignin",0.3913,-0.1333,1.07,0.47,1,8,0.0667
"C19H16O4","lignin","aromatic","aromatic",0.5882,-0.4211,0.84,0.21,8,12,0.4211
"C17H20O3","lignin","unsaturated/lignin","unsaturated/lignin",0.4194,-0.8235,1.18,0.18,5,8,0.2941
"C16H20O6","lignin","unsaturated/lignin","unsaturated/lignin",0.3077,-0.5,1.25,0.38,1,7,0.0625
"C17H24O5","lignin","unsaturated/lignin","unsaturated/lignin",0.2414,-0.8235,1.41,0.29,1,6,0.0588
"C14H28O5S1","protein","aliphatic","lipid",-0.2381,-1.1429,2,0.36,-5,1,-0.3571
"C18H28O4","lipid","aliphatic","aliphatic",0.1875,-1.1111,1.56,0.22,1,5,0.0556
"C15H32O4S1","lipid","aliphatic","lipid",-0.25,-1.4667,2.13,0.27,-5,0,-0.3333
"C19H32O3","lipid","aliphatic","aliphatic",0.1429,-1.3684,1.68,0.16,1,4,0.0526
"C17H36O2","lipid","aliphatic","lipid",-0.0625,-1.8824,2.12,0.12,-2,0,-0.1176
"C15H31O3N1","lipid","aliphatic","lipid",-0.12,-1.4667,2.07,0.2,-3,1,-0.2
"C18H14O5","condensed_hydrocarbon","aromatic","aromatic",0.6129,-0.2222,0.78,0.28,7,12,0.3889
"C16H18O4","lignin","unsaturated/lignin","unsaturated/lignin",0.4286,-0.625,1.12,0.25,4,8,0.25
"C15H18O7","lignin","unsaturated/lignin","unsaturated/lignin",0.3043,-0.2667,1.2,0.47,0,7,0
"C19H18O4","lignin","aromatic","aromatic",0.5294,-0.5263,0.95,0.21,7,11,0.3684
"C16H22O6","lignin","unsaturated/lignin","unsaturated/lignin",0.2308,-0.625,1.38,0.38,0,6,0
"C17H26O3S1","lipid","aliphatic","aliphatic",0.1724,-1.0588,1.53,0.18,1,5,0.0588
"C17H26O5","lipid","aliphatic","aliphatic",0.1724,-0.9412,1.53,0.29,0,5,0
"C14H30O5S1","protein","aliphatic","lipid",-0.3333,-1.2857,2.14,0.36,-6,0,-0.4286
"C18H30O4","lipid","aliphatic","aliphatic",0.125,-1.2222,1.67,0.22,0,4,0
"C16H34O3","lipid","aliphatic","lipid",-0.1034,-1.75,2.12,0.19,-3,0,-0.1875
"C20H38O2","lipid","aliphatic","aliphatic",0.0526,-1.7,1.9,0.1,0,2,0
"C17H12O6","condensed_hydrocarbon","aromatic","aromatic",0.6429,0,0.71,0.35,6,12,0.3529
"C18H16O5","lignin","aromatic","aromatic",0.5484,-0.3333,0.89,0.28,6,11,0.3333
"C15H20O7","lignin","unsaturated/lignin","unsaturated/lignin",0.2174,-0.4,1.33,0.47,-1,6,-0.0667
"C19H20O4","lignin","unsaturated/lignin","unsaturated/lignin",0.4706,-0.6316,1.05,0.21,6,10,0.3158
"C17H24O3","lignin","unsaturated/lignin","unsaturated/lignin",0.2903,-1.0588,1.41,0.18,3,6,0.1765
"C16H24O6","protein","aliphatic","aliphatic",0.1538,-0.75,1.5,0.38,-1,5,-0.0625
"C17H28O3S1","lipid","aliphatic","aliphatic",0.1034,-1.1765,1.65,0.18,0,4,0
"C17H28O5","lipid","aliphatic","aliphatic",0.1034,-1.0588,1.65,0.29,-1,4,-0.0588
"C15H32O4","lipid","aliphatic","lipid",-0.1538,-1.6,2.13,0.27,-4,0,-0.2667
"C18H32O4","lipid","aliphatic","aliphatic",0.0625,-1.3333,1.78,0.22,-1,3,-0.0556
"C19H36O3","lipid","aliphatic","aliphatic",0.0286,-1.5789,1.89,0.16,-1,2,-0.0526
"C20H40O2","lipid","aliphatic","lipid",0,-1.8,2,0.1,-1,1,-0.05
"C17H14O6","lignin","aromatic","aromatic",0.5714,-0.1176,0.82,0.35,5,11,0.2941
"C14H18O8","lignin","unsaturated/lignin","unsaturated/lignin",0.2,-0.1429,1.29,0.57,-2,6,-0.1429
"C12H22O7","amino_sugar","aliphatic","aliphatic",-0.1765,-0.6667,1.83,0.58,-5,2,-0.4167
"C18H18O5","lignin","unsaturated/lignin","unsaturated/lignin",0.4839,-0.4444,1,0.28,5,10,0.2778
"C15H22O7","lignin","unsaturated/lignin","unsaturated/lignin",0.1304,-0.5333,1.47,0.47,-2,5,-0.1333
"C13H26O6","protein","aliphatic","lipid",-0.2,-1.0769,2,0.46,-5,1,-0.3846
"C19H22O4","lignin","unsaturated/lignin","unsaturated/lignin",0.4118,-0.7368,1.16,0.21,5,9,0.2632
"C16H26O6","protein","aliphatic","aliphatic",0.0769,-0.875,1.62,0.38,-2,4,-0.125
"C20H26O3","lignin","unsaturated/lignin","unsaturated/lignin",0.3514,-1,1.3,0.15,5,8,0.25
"C17H31O3P1","lipid","aliphatic","aliphatic",0.0345,-1.4706,1.82,0.18,-1,3,-0.0588
"C17H30O5","lipid","aliphatic","aliphatic",0.0345,-1.1765,1.76,0.29,-2,3,-0.1176
"C18H34O4","lipid","aliphatic","aliphatic",0,-1.4444,1.89,0.22,-2,2,-0.1111
"C19H38O3","lipid","aliphatic","lipid",-0.0286,-1.6842,2,0.16,-2,1,-0.1053
"C11H21O7N1","amino_sugar","aliphatic","aliphatic+N",-0.3846,-0.3636,1.91,0.64,-6,2,-0.5455
"C14H21O7N1","protein","aliphatic","aliphatic+N",0.0526,-0.2857,1.5,0.5,-3,5,-0.2143
"C18H33O1N1","lipid","aliphatic","aliphatic+N",0.0909,-1.5556,1.83,0.06,1,3,0.0556
"C16H12O7","condensed_hydrocarbon","aromatic","aromatic",0.6,0.125,0.75,0.44,4,11,0.25
"C17H16O6","lignin","unsaturated/lignin","unsaturated/lignin",0.5,-0.2353,0.94,0.35,4,10,0.2353
"C19H20O2","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.5,-0.8421,1.05,0.11,8,10,0.4211
"C12H24O7","amino_sugar","aliphatic","lipid",-0.2941,-0.8333,2,0.58,-6,1,-0.5
"C18H20O5","lignin","unsaturated/lignin","unsaturated/lignin",0.4194,-0.5556,1.11,0.28,4,9,0.2222
"C15H24O7","protein","aliphatic","aliphatic",0.0435,-0.6667,1.6,0.47,-3,4,-0.2
"C19H24O4","lignin","unsaturated/lignin","unsaturated/lignin",0.3529,-0.8421,1.26,0.21,4,8,0.2105
"C16H28O6","protein","aliphatic","aliphatic",0,-1,1.75,0.38,-3,3,-0.1875
"C17H33O1S1P1","lipid","aliphatic","aliphatic",-0.0345,-1.7059,1.94,0.06,-1,2,-0.0588
"C20H28O3","lignin","unsaturated/lignin","unsaturated/lignin",0.2973,-1.1,1.4,0.15,4,7,0.2
"C17H32O5","lipid","aliphatic","aliphatic",-0.0345,-1.2941,1.88,0.29,-3,2,-0.1765
"C18H36O4","lipid","aliphatic","lipid",-0.0625,-1.5556,2,0.22,-3,1,-0.1667
"C16H14O7","lignin","aromatic","aromatic",0.52,0,0.88,0.44,3,10,0.1875
"C14H23O4S1P1","lipid","aliphatic","aliphatic",0,-0.9286,1.64,0.29,-2,4,-0.1429
"C17H18O6","lignin","unsaturated/lignin","unsaturated/lignin",0.4286,-0.3529,1.06,0.35,3,9,0.1765
"C19H22O2","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.4444,-0.9474,1.16,0.11,7,9,0.3684
"C18H22O5","lignin","unsaturated/lignin","unsaturated/lignin",0.3548,-0.6667,1.22,0.28,3,8,0.1667
"C19H26O4","lignin","unsaturated/lignin","unsaturated/lignin",0.2941,-0.9474,1.37,0.21,3,7,0.1579
"C17H35O1S1P1","lipid","aliphatic","lipid",-0.1034,-1.8235,2.06,0.06,-2,1,-0.1176
"C20H30O3","lipid","aliphatic","aliphatic",0.2432,-1.2,1.5,0.15,3,6,0.15
"C17H34O5","lipid","aliphatic","lipid",-0.1034,-1.4118,2,0.29,-4,1,-0.2353
"C17H33O2N1","lipid","aliphatic","aliphatic+N",0,-1.5294,1.94,0.12,-1,2,-0.0588
"C18H37O1N1","lipid","aliphatic","lipid",-0.0303,-1.7778,2.06,0.06,-1,1,-0.0556
"C15H12O8","lignin","aromatic","aromatic",0.5455,0.2667,0.8,0.53,2,10,0.1333
"C20H16O4","lignin","aromatic","aromatic",0.6111,-0.4,0.8,0.2,9,13,0.45
"C14H25O4S1P1","lipid","aliphatic","aliphatic",-0.1,-1.0714,1.79,0.29,-3,3,-0.2143
"C17H20O6","lignin","unsaturated/lignin","unsaturated/lignin",0.3571,-0.4706,1.18,0.35,2,8,0.1176
"C18H24O5","lignin","unsaturated/lignin","unsaturated/lignin",0.2903,-0.7778,1.33,0.28,2,7,0.1111
"C19H28O4","lignin","unsaturated/lignin","unsaturated/lignin",0.2353,-1.0526,1.47,0.21,2,6,0.1053
"C17H37O1S1P1","lipid","aliphatic","lipid",-0.1724,-1.9412,2.18,0.06,-3,0,-0.1765
"C20H32O3","lipid","aliphatic","aliphatic",0.1892,-1.3,1.6,0.15,2,5,0.1
"C16H31O3N1","lipid","aliphatic","aliphatic+N",-0.037,-1.375,1.94,0.19,-2,2,-0.125
"C17H35O2N1","lipid","aliphatic","lipid",-0.0667,-1.6471,2.06,0.12,-2,1,-0.1176
"C15H14O8","lignin","unsaturated/lignin","unsaturated/lignin",0.4545,0.1333,0.93,0.53,1,9,0.0667
"C19H14O5","condensed_hydrocarbon","aromatic","aromatic",0.6364,-0.2105,0.74,0.26,8,13,0.4211
"C16H18O7","lignin","unsaturated/lignin","unsaturated/lignin",0.36,-0.25,1.12,0.44,1,8,0.0625
"C20H18O4","lignin","aromatic","aromatic",0.5556,-0.5,0.9,0.2,8,12,0.4
"C17H22O6","lignin","unsaturated/lignin","unsaturated/lignin",0.2857,-0.5882,1.29,0.35,1,7,0.0588
"C19H26O2","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.3333,-1.1579,1.37,0.11,5,7,0.2632
"C18H26O5","lignin","unsaturated/lignin","unsaturated/lignin",0.2258,-0.8889,1.44,0.28,1,6,0.0556
"C15H30O5S1","protein","aliphatic","lipid",-0.2174,-1.2,2,0.33,-5,1,-0.3333
"C19H30O4","lipid","aliphatic","aliphatic",0.1765,-1.1579,1.58,0.21,1,5,0.0526
"C16H34O4S1","lipid","aliphatic","lipid",-0.2308,-1.5,2.12,0.25,-5,0,-0.3125
"C16H35O4P1","lipid","aliphatic","lipid",-0.2308,-1.6875,2.19,0.25,-5,0,-0.3125
"C18H38O2","lipid","aliphatic","lipid",-0.0588,-1.8889,2.11,0.11,-2,0,-0.1111
"C13H21O6N1","protein","aliphatic","aliphatic+N",0,-0.4615,1.62,0.46,-3,4,-0.2308
"C18H29O4N1","lipid","aliphatic","aliphatic+N",0.1333,-1,1.61,0.22,0,5,0
"C16H33O3N1","lipid","aliphatic","lipid",-0.1111,-1.5,2.06,0.19,-3,1,-0.1875
"C12H16O8","tannin","unsaturated/lignin","unsaturated/lignin",0.125,0,1.33,0.67,-3,5,-0.25
"C15H16O8","lignin","unsaturated/lignin","unsaturated/lignin",0.3636,0,1.07,0.53,0,8,0
"C19H16O5","lignin","aromatic","aromatic",0.5758,-0.3158,0.84,0.26,7,12,0.3684
"C17H20O4","lignin","unsaturated/lignin","unsaturated/lignin",0.4,-0.7059,1.18,0.24,4,8,0.2353
"C16H20O7","lignin","unsaturated/lignin","unsaturated/lignin",0.28,-0.375,1.25,0.44,0,7,0
"C20H20O4","lignin","unsaturated/lignin","unsaturated/lignin",0.5,-0.6,1,0.2,7,11,0.35
"C18H24O3","lignin","unsaturated/lignin","unsaturated/lignin",0.3333,-1,1.33,0.17,4,7,0.2222
"C17H24O6","lignin","unsaturated/lignin","unsaturated/lignin",0.2143,-0.7059,1.41,0.35,0,6,0
